aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'l4': 0.0, '17ra': 149.36686118164755, 'd1': 45.0, 'k4': 0.0, 'd3': 0.0, 'l1': 109.7948723925947, 'l3': 0.0, 'l2': 64.43846171766927, 'k2': 51.479487238795855}"
AC_D_10,route_dep_1,0.0,"{'l4': 0.0, '17ra': 939.2333341105114, 'd1': 855.0, 'k4': 0.0, 'd3': 0.0, 'l1': 919.7948723926529, 'l3': 0.0, 'l2': 874.4384617177275, 'k2': 861.4794872391358}"
AC_D_2,route_dep_1,0.0,"{'l4': 0.0, '17ra': 239.36686118162424, 'd1': 135.0, 'k4': 0.0, 'd3': 0.0, 'l1': 199.7948723926529, 'l3': 0.0, 'l2': 154.43846171772748, 'k2': 141.47948723880415}"
AC_D_3,route_dep_1,0.0,"{'l4': 0.0, '17ra': 329.36686118164664, 'd1': 225.0, 'k4': 0.0, 'd3': 0.0, 'l1': 289.7948723926529, 'l3': 0.0, 'l2': 244.43846171772748, 'k2': 231.47948723885565}"
AC_D_4,route_dep_1,0.0,"{'l4': 0.0, '17ra': 399.23333411045314, 'd1': 315.0, 'k4': 0.0, 'd3': 0.0, 'l1': 379.7948723925947, 'l3': 0.0, 'l2': 334.43846171766927, 'k2': 321.479487238772}"
AC_D_5,route_dep_1,0.0,"{'l4': 0.0, '17ra': 509.3668611811012, 'd1': 405.0, 'k4': 0.0, 'd3': 0.0, 'l1': 469.7948723926529, 'l3': 0.0, 'l2': 424.4384617177275, 'k2': 411.4794872391492}"
AC_D_6,route_dep_1,0.0,"{'l4': 0.0, '17ra': 599.3668611816221, 'd1': 495.0, 'k4': 0.0, 'd3': 0.0, 'l1': 559.7948723926529, 'l3': 0.0, 'l2': 514.4384617177275, 'k2': 501.47948723841546}"
AC_D_7,route_dep_1,0.0,"{'l4': 0.0, '17ra': 709.3668611816221, 'd1': 585.0, 'k4': 0.0, 'd3': 0.0, 'l1': 649.7948723926529, 'l3': 0.0, 'l2': 604.4384617177275, 'k2': 591.4794872380899}"
AC_D_8,route_dep_1,0.0,"{'l4': 0.0, '17ra': 783.8053228995096, 'd1': 675.0, 'k4': 0.0, 'd3': 0.0, 'l1': 739.7948723926529, 'l3': 0.0, 'l2': 694.4384617177275, 'k2': 681.4794872385246}"
AC_D_9,route_dep_1,0.0,"{'l4': 0.0, '17ra': 869.3668611814101, 'd1': 765.0, 'k4': 0.0, 'd3': 0.0, 'l1': 829.7948723926529, 'l3': 0.0, 'l2': 784.4384617177275, 'k2': 771.479487238521}"
