aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.43846171497353, 'l1': 109.79487239007358, 'd1': 45.0, 'l3': 0.0, 'k2': 51.47948723923764, 'k4': 0.0, 'l6': 0.0, '17ra': 129.23333410784016, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_10,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 874.4384617161704, 'l1': 919.7948723905138, 'd1': 855.0, 'l3': 0.0, 'k2': 861.4794872392522, 'k4': 0.0, 'l6': 0.0, '17ra': 953.6001952926708, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_2,route_dep_1,24.474939028881465,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 178.913400746769, 'l1': 224.26981142186906, 'd1': 159.47493902888147, 'l3': 0.0, 'k2': 165.95442626817731, 'k4': 0.0, 'l6': 0.0, '17ra': 243.7082731397566, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.4384617149749, 'l1': 289.794872390019, 'd1': 225.0, 'l3': 0.0, 'k2': 231.47948723907666, 'k4': 0.0, 'l6': 0.0, '17ra': 331.7082731397566, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 334.43846171619407, 'l1': 379.7948723907466, 'd1': 315.0, 'l3': 0.0, 'k2': 321.47948723926675, 'k4': 0.0, 'l6': 0.0, '17ra': 413.6001952919251, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 424.43846171494806, 'l1': 469.7948723900572, 'd1': 405.0, 'l3': 0.0, 'k2': 411.4794872390768, 'k4': 0.0, 'l6': 0.0, '17ra': 522.6001952919229, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 514.4384617176679, 'l1': 559.7948723910959, 'd1': 495.0, 'l3': 0.0, 'k2': 501.4794872390762, 'k4': 0.0, 'l6': 0.0, '17ra': 593.6001952919587, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 604.4384617150645, 'l1': 649.7948723895242, 'd1': 585.0, 'l3': 0.0, 'k2': 591.4794872390617, 'k4': 0.0, 'l6': 0.0, '17ra': 703.6001952919576, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 694.4384617148899, 'l1': 739.7948723899826, 'd1': 675.0, 'l3': 0.0, 'k2': 681.4794872390769, 'k4': 0.0, 'l6': 0.0, '17ra': 773.6001952923389, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 784.4384617156466, 'l1': 829.794872390743, 'd1': 765.0, 'l3': 0.0, 'k2': 771.4794872390769, 'k4': 0.0, 'l6': 0.0, '17ra': 863.6001952907081, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
