aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.43846171788755, 'l1': 109.79487238957972, 'd1': 45.0, 'l3': 1299.8108957448362, 'k2': 51.47948723907689, 'k4': 0.0, 'l6': 13934.492227402123, '17ra': 129.23333410746272, 'd5': 18594.77090902631, 'k6': 11950.045026006914, 'k5': 0.0}"
AC_D_10,route_dep_1,14.366861180854357,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 888.8053228987419, 'l1': 934.161733573842, 'd1': 869.3668611808544, 'l3': 8652.549612593797, 'k2': 875.8463484201502, 'k4': 0.0, 'l6': 16114.45270598219, '17ra': 953.6001952917295, 'd5': 16921.350590326005, 'k6': 16655.651330274635, 'k5': 0.0}"
AC_D_2,route_dep_1,24.474933587491364,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 178.9133953053789, 'l1': 224.26980598047896, 'd1': 159.47493358749136, 'l3': 3562.5972221162283, 'k2': 165.9544208267872, 'k4': 0.0, 'l6': 14822.552279928364, '17ra': 243.7082676983665, 'd5': 18176.49682294172, 'k6': 14046.412518257275, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.43846171494806, 'l1': 289.7948723900481, 'd1': 225.0, 'l3': 3079.810895749603, 'k2': 231.4794872390612, 'k4': 0.0, 'l6': 13934.492227402137, '17ra': 323.60019528977716, 'd5': 18594.77090902631, 'k6': 11950.045026006914, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 334.4384617162232, 'l1': 379.7948723926693, 'd1': 315.0, 'l3': 0.0, 'k2': 321.4794872390703, 'k4': 0.0, 'l6': 16114.45270598219, '17ra': 413.60019529189003, 'd5': 16921.350590326005, 'k6': 16655.651330274635, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 424.4384617149758, 'l1': 469.79487239006994, 'd1': 405.0, 'l3': 6093.5424258104895, 'k2': 411.4794872390768, 'k4': 0.0, 'l6': 13934.492227402123, '17ra': 511.7001952918898, 'd5': 18594.77090902631, 'k6': 11950.045026006914, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 514.438461716054, 'l1': 559.7948723911541, 'd1': 495.0, 'l3': 5676.932402745867, 'k2': 501.4794872390768, 'k4': 0.0, 'l6': 16598.996359342884, '17ra': 593.6001952919306, 'd5': 15761.706073818495, 'k6': 17499.691411983087, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 604.4384617150317, 'l1': 649.7948723894369, 'd1': 585.0, 'l3': 12442.845612336925, 'k2': 591.4794872390762, 'k4': 0.0, 'l6': 13934.492227402123, '17ra': 692.6001952919299, 'd5': 18594.77090902631, 'k6': 11950.045026006914, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 694.4384617176006, 'l1': 739.7948723926902, 'd1': 675.0, 'l3': 5801.694108084694, 'k2': 681.4794872390748, 'k4': 0.0, 'l6': 13934.492227402123, '17ra': 773.6001952919664, 'd5': 18594.77090902631, 'k6': 11950.045026006914, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 784.438461717591, 'l1': 829.7948723926711, 'd1': 765.0, 'l3': 0.0, 'k2': 771.4794872390703, 'k4': 0.0, 'l6': 14822.552279928364, '17ra': 863.6001952909976, 'd5': 18176.49682294172, 'k6': 14046.412518257275, 'k5': 0.0}"
