aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.43846171497717, 'l1': 109.79487239007722, 'd1': 45.0, 'l3': 0.0, 'k2': 51.479487239252194, 'k4': 0.0, 'l6': 0.0, '17ra': 129.2333341079211, 'd5': 11718.389103958962, 'k6': 0.0, 'k5': 0.0}"
AC_D_10,route_dep_1,8.399999999999977,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 882.8384617159909, 'l1': 934.1617335739074, 'd1': 863.4, 'l3': 0.0, 'k2': 869.8794872373992, 'k4': 0.0, 'l6': 0.0, '17ra': 953.600195291795, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_2,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 154.43846171561927, 'l1': 199.79487239066475, 'd1': 135.0, 'l3': 0.0, 'k2': 141.4794872392231, 'k4': 0.0, 'l6': 0.0, '17ra': 219.23333410849773, 'd5': 6446.824524091637, 'k6': 0.0, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.43846171500627, 'l1': 289.79487238946604, 'd1': 225.0, 'l3': 0.0, 'k2': 231.47948723907575, 'k4': 0.0, 'l6': 0.0, '17ra': 324.83333410849673, 'd5': 11718.389103958962, 'k6': 0.0, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 334.438461716054, 'l1': 379.79487239115406, 'd1': 315.0, 'l3': 0.0, 'k2': 321.4794872390762, 'k4': 0.0, 'l6': 0.0, '17ra': 399.23333410899795, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 424.43846171760333, 'l1': 469.7948723926984, 'd1': 405.0, 'l3': 0.0, 'k2': 411.47948723907575, 'k4': 0.0, 'l6': 0.0, '17ra': 530.0333341089952, 'd5': 11718.389103958962, 'k6': 0.0, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 514.4384617159958, 'l1': 559.7948723910959, 'd1': 495.0, 'l3': 0.0, 'k2': 501.4794872390622, 'k4': 0.0, 'l6': 3157.4182007430536, '17ra': 600.8333341089937, 'd5': 0.0, 'k6': 7167.556724375652, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 604.4384617150063, 'l1': 649.79487239011, 'd1': 585.0, 'l3': 0.0, 'k2': 591.4794872390768, 'k4': 0.0, 'l6': 0.0, '17ra': 732.8333341089792, 'd5': 11718.389103958962, 'k6': 0.0, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 694.4384617148899, 'l1': 739.7948723895242, 'd1': 675.0, 'l3': 0.0, 'k2': 681.4794872390617, 'k4': 0.0, 'l6': 0.0, '17ra': 803.6333341089785, 'd5': 11718.389103958987, 'k6': 0.0, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 784.4384617156466, 'l1': 829.7948723899899, 'd1': 765.0, 'l3': 0.0, 'k2': 771.4794872390622, 'k4': 0.0, 'l6': 0.0, '17ra': 874.4333341089778, 'd5': 6446.824524091637, 'k6': 0.0, 'k5': 0.0}"
