aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.43846171777102, 'l1': 109.79487239287107, 'd1': 45.0, 'l3': 3790.8013374664492, 'k2': 51.47948723917932, 'k4': 0.0, 'l6': 12967.009931660654, '17ra': 129.23333410737177, 'd5': 18299.151318657074, 'k6': 10680.224512849092, 'k5': 0.0}"
AC_D_10,route_dep_1,14.366861180399383,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 888.8053228982869, 'l1': 934.161733573387, 'd1': 869.3668611803994, 'l3': 4129.704779703553, 'k2': 875.8463484196952, 'k4': 0.0, 'l6': 15476.793920153415, '17ra': 953.6001952912745, 'd5': 16272.399420887145, 'k6': 16097.949758972778, 'k5': 0.0}"
AC_D_2,route_dep_1,24.474935630315372,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 178.91339734820292, 'l1': 224.26980802330297, 'd1': 159.47493563031537, 'l3': 0.0, 'k2': 165.95442286961122, 'k4': 0.0, 'l6': 13989.442525262446, '17ra': 243.70826974119052, 'd5': 17813.69096203403, 'k6': 13093.860504860766, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.43846171496807, 'l1': 289.7948723893205, 'd1': 225.0, 'l3': 0.0, 'k2': 231.4794872390769, 'k4': 0.0, 'l6': 12967.009931660654, '17ra': 331.7082697411905, 'd5': 18299.151318657074, 'k6': 10680.224512849092, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 334.4384617161995, 'l1': 379.7948723908048, 'd1': 315.0, 'l3': 17598.591681415357, 'k2': 321.4794872390612, 'k4': 0.0, 'l6': 15476.793920153415, '17ra': 413.6001952919014, 'd5': 16272.399420887145, 'k6': 16097.949758972778, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 424.43846171497717, 'l1': 469.79487239007676, 'd1': 405.0, 'l3': 2381.989078343995, 'k2': 411.4794872390622, 'k4': 0.0, 'l6': 12967.009931660654, '17ra': 522.6001952919006, 'd5': 18299.151318657074, 'k6': 10680.224512849092, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 514.4384617176038, 'l1': 559.7948723926838, 'd1': 495.0, 'l3': 0.0, 'k2': 501.4794872390703, 'k4': 0.0, 'l6': 16034.631686828046, '17ra': 593.6001952910681, 'd5': 14794.22377806513, 'k6': 17069.6992805462, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 604.4384617150372, 'l1': 649.7948723901245, 'd1': 585.0, 'l3': 10404.547091339711, 'k2': 591.4794872390622, 'k4': 0.0, 'l6': 12967.009931660654, '17ra': 703.6001952910676, 'd5': 18299.151318657074, 'k6': 10680.224512849092, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 694.4384617148899, 'l1': 739.7948723895242, 'd1': 675.0, 'l3': 0.0, 'k2': 681.4794872390622, 'k4': 0.0, 'l6': 12967.009931660654, '17ra': 773.6001952919889, 'd5': 18299.151318657074, 'k6': 10680.224512849092, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 784.4384617154719, 'l1': 829.7948723899899, 'd1': 765.0, 'l3': 5562.37766048395, 'k2': 771.4794872390768, 'k4': 0.0, 'l6': 13989.442525262446, '17ra': 863.6001952888591, 'd5': 17813.69096203403, 'k6': 13093.860504860766, 'k5': 0.0}"
