aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.4384617149106, 'l1': 109.79487239001065, 'd1': 45.0, 'l3': 0.0, 'k2': 51.479487239179434, 'k4': 0.0, 'l6': 0.0, '17ra': 129.23333333333332, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_10,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 874.4384617162286, 'l1': 919.7948723913287, 'd1': 855.0, 'l3': 0.0, 'k2': 861.4794872393031, 'k4': 0.0, 'l6': 15042.618323829536, '17ra': 953.600195291724, 'd5': 45206.752571133795, 'k6': 0.0, 'k5': 0.0}"
AC_D_2,route_dep_1,24.474939028959852,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 178.9134007468474, 'l1': 224.26981142194745, 'd1': 159.47493902895985, 'l3': 0.0, 'k2': 165.9544262682557, 'k4': 0.0, 'l6': 0.0, '17ra': 243.708273139835, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.43846171419136, 'l1': 289.7948723892914, 'd1': 225.0, 'l3': 0.0, 'k2': 231.47948723559966, 'k4': 0.0, 'l6': 0.0, '17ra': 331.708273139835, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 348.8053228989106, 'l1': 394.16173357401067, 'd1': 315.0, 'l3': 0.0, 'k2': 321.47948723929585, 'k4': 0.0, 'l6': 0.0, '17ra': 413.6001952918981, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 457.8053228989106, 'l1': 503.16173357401067, 'd1': 405.0, 'l3': 0.0, 'k2': 411.47948723929585, 'k4': 0.0, 'l6': 0.0, '17ra': 522.6001952918981, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 30000.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 516.8053228989106, 'l1': 562.1617335740107, 'd1': 495.0, 'l3': 0.0, 'k2': 501.47948723929585, 'k4': 30000.0, 'l6': 0.0, '17ra': 581.6001952918982, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 16737.73734178252, 'l2': 626.8053228989106, 'l1': 672.1617335740107, 'd1': 585.0, 'l3': 19804.524084794957, 'k2': 591.4794872392958, 'k4': 0.0, 'l6': 15910.461688665855, '17ra': 691.6001952918982, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 16737.73734178252, 'l2': 694.4384617150354, 'l1': 739.7948723894951, 'd1': 675.0, 'l3': 19804.524084794957, 'k2': 681.4794872364437, 'k4': 0.0, 'l6': 0.0, '17ra': 773.6001952888037, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 798.8053229025215, 'l1': 844.1617335776216, 'd1': 765.0, 'l3': 0.0, 'k2': 771.4794872392958, 'k4': 0.0, 'l6': 0.0, '17ra': 863.6001952955091, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
