aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.43846171494806, 'l1': 109.79487239004811, 'd1': 45.0, 'l3': 14574.828378676379, 'k2': 51.47948723907666, 'k4': 0.0, 'l6': 715.9371604573498, '17ra': 129.23333410786654, 'd5': 12768.476435171498, 'k6': 0.0, 'k5': 0.0}"
AC_D_10,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 874.4384617178548, 'l1': 919.7948723926856, 'd1': 855.0, 'l3': 16087.94283186303, 'k2': 861.4794872392631, 'k4': 0.0, 'l6': 0.0, '17ra': 959.9155804455706, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_2,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 154.43846171547193, 'l1': 199.79487239056107, 'd1': 135.0, 'l3': 15194.614378702758, 'k2': 141.4794872392522, 'k4': 0.0, 'l6': 0.0, '17ra': 233.6001952927237, 'd5': 8589.375854673683, 'k6': 0.0, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.43846171494806, 'l1': 289.7948723893496, 'd1': 225.0, 'l3': 14574.828378676342, 'k2': 231.4794872392522, 'k4': 0.0, 'l6': 715.9371604573498, '17ra': 323.60019529196677, 'd5': 12768.476435171498, 'k6': 0.0, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 334.43846171622863, 'l1': 379.7948723913396, 'd1': 315.0, 'l3': 16087.94283186303, 'k2': 321.4794872390332, 'k4': 0.0, 'l6': 0.0, '17ra': 413.6001952919096, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 424.43846171500627, 'l1': 469.7948723901136, 'd1': 405.0, 'l3': 14574.828378676342, 'k2': 411.4794872390619, 'k4': 0.0, 'l6': 715.9371604573498, '17ra': 522.6001952919088, 'd5': 12768.476435171498, 'k6': 0.0, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 514.4384617158794, 'l1': 559.7948723905138, 'd1': 495.0, 'l3': 0.0, 'k2': 501.4794872391748, 'k4': 0.0, 'l6': 1777.3129266234064, '17ra': 581.600195291908, 'd5': 0.0, 'k6': 6116.047944094011, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 604.4384617150645, 'l1': 649.7948723901754, 'd1': 585.0, 'l3': 14574.828378676342, 'k2': 591.4794872390612, 'k4': 0.0, 'l6': 715.9371604573498, '17ra': 691.600195291908, 'd5': 12768.476435171498, 'k6': 0.0, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 694.4384617148899, 'l1': 739.7948723899881, 'd1': 675.0, 'l3': 14574.828378676342, 'k2': 681.479487239062, 'k4': 0.0, 'l6': 715.9371604573498, '17ra': 781.0386570097955, 'd5': 12768.476435171498, 'k6': 0.0, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 784.4384617154719, 'l1': 829.7948723900481, 'd1': 765.0, 'l3': 0.0, 'k2': 771.4794872392112, 'k4': 0.0, 'l6': 0.0, '17ra': 870.4771187276831, 'd5': 8589.375854673683, 'k6': 0.0, 'k5': 0.0}"
