aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 62.67132883190061, 'l1': 103.90442944559618, 'd1': 45.0, 'l3': 0.0, 'k2': 50.890442942269146, 'k4': 0.0, 'l6': 0.0, '17ra': 121.57575827944402, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_10,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 872.6713288327737, 'l1': 913.9044294464693, 'd1': 855.0, 'l3': 0.0, 'k2': 860.8904429448157, 'k4': 0.0, 'l6': 0.0, '17ra': 940.5456320838582, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_2,route_dep_1,9.976353174819678,"{'d3': 0.0, 'd4': 0.0008046558025787132, 'l5': 0.0009099842269128356, 'l4': 0.0010504221260296826, 'l2': 161.64120263392397, 'l1': 202.87430324761954, 'd1': 144.97635317481968, 'l3': 18068.345106875637, 'k2': 150.51566626235785, 'k4': 0.0, 'l6': 0.0, '17ra': 220.54563208208128, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 242.6713288319006, 'l1': 283.9044294455962, 'd1': 225.0, 'l3': 0.0, 'k2': 230.89044294481576, 'k4': 0.0, 'l6': 0.0, '17ra': 310.54563208404113, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 332.6713288341467, 'l1': 382.8743032475959, 'd1': 315.0, 'l3': 0.0, 'k2': 320.89044294481573, 'k4': 0.0, 'l6': 0.0, '17ra': 400.5456320820581, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 422.6713288318715, 'l1': 463.9044294455671, 'd1': 405.0, 'l3': 0.0, 'k2': 410.89044294481573, 'k4': 0.0, 'l6': 0.0, '17ra': 509.54563208205764, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 512.6713288326282, 'l1': 553.9044294463238, 'd1': 495.0, 'l3': 0.0, 'k2': 500.89044294459666, 'k4': 0.0, 'l6': 0.0, '17ra': 580.5456320837702, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 602.6713288319006, 'l1': 643.9044294455962, 'd1': 585.0, 'l3': 0.0, 'k2': 590.8904429448157, 'k4': 0.0, 'l6': 0.0, '17ra': 690.5456320837704, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 692.6713288319007, 'l1': 733.9044294455964, 'd1': 675.0, 'l3': 0.0, 'k2': 680.8904429448157, 'k4': 0.0, 'l6': 0.0, '17ra': 760.5456320838184, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 782.6713288325409, 'l1': 823.9044294462365, 'd1': 765.0, 'l3': 0.0, 'k2': 770.8904429448157, 'k4': 0.0, 'l6': 0.0, '17ra': 850.545632086656, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
