aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.43846171497353, 'l1': 109.79487239006266, 'd1': 45.0, 'l3': 0.0, 'k2': 51.47948723906211, 'k4': 0.0, 'l6': 1638.6810799062732, '17ra': 129.23333410794112, 'd5': 13875.409376155421, 'k6': 18101.957630100565, 'k5': 0.0}"
AC_D_10,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 874.4384617161959, 'l1': 919.794872391285, 'd1': 855.0, 'l3': 0.0, 'k2': 861.479487239076, 'k4': 0.0, 'l6': 0.0, '17ra': 953.6001952926688, 'd5': 0.0, 'k6': 722.0919471075758, 'k5': 0.0}"
AC_D_2,route_dep_1,24.474939028636754,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 178.9134007465243, 'l1': 224.26981142162435, 'd1': 159.47493902863675, 'l3': 0.0, 'k2': 165.9544262679326, 'k4': 0.0, 'l6': 0.0, '17ra': 243.7082731395119, 'd5': 10199.710510310357, 'k6': 0.0, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.43846171782684, 'l1': 289.7948723929243, 'd1': 225.0, 'l3': 0.0, 'k2': 231.47948723926675, 'k4': 0.0, 'l6': 1638.6810799062732, '17ra': 331.7082731395119, 'd5': 13875.409376155421, 'k6': 0.0, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 334.43846171788766, 'l1': 379.7948723929894, 'd1': 315.0, 'l3': 0.0, 'k2': 321.4794872390621, 'k4': 0.0, 'l6': 0.0, '17ra': 413.6001952918605, 'd5': 0.0, 'k6': 722.0919471075758, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 50000.0, 'l5': 0.0, 'l4': 0.0, 'l2': 424.4384617149717, 'l1': 469.79487239006266, 'd1': 405.0, 'l3': 0.0, 'k2': 411.4794872390612, 'k4': 0.0, 'l6': 1638.6810799062732, '17ra': 522.6001952918557, 'd5': 13875.409376155421, 'k6': 0.0, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 514.4384617160213, 'l1': 559.7948723911195, 'd1': 495.0, 'l3': 0.0, 'k2': 501.47948723923764, 'k4': 0.0, 'l6': 4596.922988716597, '17ra': 593.6001952923853, 'd5': 0.0, 'k6': 8355.254558175526, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 604.4384617150299, 'l1': 649.7948723894078, 'd1': 585.0, 'l3': 0.0, 'k2': 591.4794872390758, 'k4': 0.0, 'l6': 1638.6810799062732, '17ra': 703.6001952923798, 'd5': 13875.409376155421, 'k6': 0.0, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 694.4384617150299, 'l1': 739.7948723901209, 'd1': 675.0, 'l3': 0.0, 'k2': 681.4794872390765, 'k4': 0.0, 'l6': 1638.6810799062732, '17ra': 773.6001952907479, 'd5': 13875.409376155421, 'k6': 0.0, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 784.4384617156102, 'l1': 829.7948723907102, 'd1': 765.0, 'l3': 0.0, 'k2': 771.4794872390761, 'k4': 0.0, 'l6': 0.0, '17ra': 863.6001952919625, 'd5': 10199.710510310357, 'k6': 0.0, 'k5': 0.0}"
